idx name E N U flagged
244 SB23-10 10.9153 -15.8109 -0.0269 False
245 SB24-01 16.6146 -6.5257 0.0172 False
246 SB24-02 14.6311 -7.2365 -0.0274 False
247 SB24-03 13.305 -5.6748 0.0259 False
248 SB24-04 11.7187 -6.6238 0.0292 False
249 SB24-05 9.9706 -7.1205 0.0047 False
250 SB24-06 10.3007 -9.4006 -0.0234 False
251 SB24-07 12.7102 -8.7024 0.0077 False
252 SB24-08 13.2052 -10.5046 -0.0061 False
253 SB24-09 13.6708 -12.2464 -0.0146 False
254 SB24-10 15.523 -11.0183 0.0265 False
255 SB24-11 15.4059 -8.8295 -0.0095 False
